video_id,title,description,iframe,link
62BsIQjbkUo,Volumen por el método de los discos - Aplicaciones de la integral,"➤ Video Siguiente: http://youtu.be/hKpIyllWHcQ
➤ Ve todo el curso: http://bit.ly/calculo-integral
En es te video explico como calcular un volumen usando el método de los discos.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/62BsIQjbkUo"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/62BsIQjbkUo
0TiH5ZakojY,Sistemas de ecuaciones diferenciales lineales - Transformada de Laplace,"En este video explico como resolver un sistemas de ecuaciones diferenciales lineales usando la transformada de Laplace. También explico una aplicación que son las ecuaciones de movimiento de dos resortes acoplados.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0TiH5ZakojY"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/0TiH5ZakojY
0gy4RJhDZl0,Interes Compuesto,"En este video enseño la ecuación del interés compuesto y hago dos ejemplos. Es el primer video de matemática financiera que hago.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0gy4RJhDZl0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/0gy4RJhDZl0
8hVnSn_ZB1w,distancia entre un punto y un plano,"En este video demuestro como encontrar la distancia entre un punto y un plano. Hago también un ejemplo.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/8hVnSn_ZB1w"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/8hVnSn_ZB1w
0_aRe5qLpH0,Cilindros. Superficies Cuadraticas. Superficies en 3D,"===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0_aRe5qLpH0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/0_aRe5qLpH0
znwRIZOk3yo,Paraboloide Hiperbólico - Superficies cuadráticas - academatica,"En este video explico la ecuación de un paraboloide hiperbólico y como es su grafica.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/znwRIZOk3yo"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/znwRIZOk3yo
9IkrgCboL1k,Reducción de bloques - Ejemplos - Equivalencias,"En este video doy 4 equivalencias de ensambles de bloques y hago dos ejemplos tomados del libro de Nise.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9IkrgCboL1k"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/9IkrgCboL1k
TsdtghqEuoM,Diagramas de bloques - Teoria de Sistemas - Ensambles de bloques,"En este video explico como trabajar con algebra de bloques. Doy sus principales equivalencias. Ensamble en Serie. Ensamble en Paralelo. Ensamble en retroalimentación.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/TsdtghqEuoM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/TsdtghqEuoM
8hLs2X9VpiI,Paraboloide elíptico - Superficies cuadraticas,"en este video explico como graficar un paraboloide eliptico.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/8hLs2X9VpiI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/8hLs2X9VpiI
P9G67cRk9vs,Hiperboloide de dos hojas - Superficies Cuadraticas,"En este video explico como graficar por medio de trazas un hiperboloide de dos hojas.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/P9G67cRk9vs"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/P9G67cRk9vs
wcLmaFEf_DA,Hiperboloide de una hoja - Superficies en 3D,"En este video explico como graficar de un hiperboloide de una hoja.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wcLmaFEf_DA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/wcLmaFEf_DA
Uemw_Ec-IM0,Superficies Cuadraticas - Elipsoide - Superficies en 3D,"En este video explico que es una superficie cuadratica y como gráfica un elipsoide usando trazas.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Uemw_Ec-IM0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Uemw_Ec-IM0
jCyELlhbYaY,Ejemplos área entre curvas - Aplicación integral - Academatica,"En este video hago 6 ejemplos de como encontrar el área entre dos curvas. Esto es una aplicación de la integral.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/jCyELlhbYaY"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/jCyELlhbYaY
xJUFLG-Qxoc,Aplicación Laplace - Circuito RL - Onda Cuadrada,"En este video resuelvo el circuito RL (Resistencia - Inductor) donde la señal de entrada es una onda cuadrada. Es una aplicación de la transformada de Laplace de funciones periódicas.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/xJUFLG-Qxoc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/xJUFLG-Qxoc
S0TqWVVhIDw,Ángulo entre planos,"En este video enseño como calcular el ángulo entre dos plano y hago dos ejemplos.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/S0TqWVVhIDw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/S0TqWVVhIDw
oN9iyLKt5g8,Transformada de una convolución - ejemplos,"en este video hago cinco ejemplos de como hacer la transformada de Laplace de una convolución.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/oN9iyLKt5g8"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/oN9iyLKt5g8
jxoTp1JVGtI,Ejemplos - Transformada de laplace - Funcion Periodica,"Es este video hago cuatro ejemplos de como hacer la transformada de Laplace de una función periódica.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/jxoTp1JVGtI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/jxoTp1JVGtI
FyTOPDkVkBw,Ejemplos - Derivada de una Transformada,"Es este video hago cuatro ejemplos de como usar el teorema de la derivada de una transformada.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FyTOPDkVkBw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/FyTOPDkVkBw
8Tj4iRpxlh8,Circuitos de mas de una malla - Función de Transferencia,"En este video explico como encontrar la función de transferencia de un circuito de dos y de 3 mallas usando impedancias. IMPORTANTE! este video de circuitos es para estudiantes que hayan pasado ya por la transformada de Laplace y el analisis de circuitos por impedancias. NO ES PARA PRINCIPIANTES.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/8Tj4iRpxlh8"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/8Tj4iRpxlh8
fQootvigyeg,Tranformada de Laplace de una función periodica,"En este video demuestro el teorema de la transformada de Laplace para una función periódica y hago un ejemplo de como utilizar este teorema.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fQootvigyeg"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/fQootvigyeg
SVoq7BVARvA,Intervalos de Convergencia de Series de Potencias,"En este video calculo varios intervalos de convergencia de series de potencias. Todos los ejercicios son del libro de Larson.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/SVoq7BVARvA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/SVoq7BVARvA
vYo3Ekt0F98,Academatica,"Suscribete a nuestro canal!

=====Siguenos en Facebook=====
http://www.facebook.com/academatica
http://www.facebook.com/wikimatematica
=====Siguenos en Twitter======
http://www.twitter.com/academatica
=====Visita nuestros sitios=====
http://www.academatica.com
http://www.wikimatematica.org","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/vYo3Ekt0F98"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/vYo3Ekt0F98
