Date,lat,lon,dep,yr,mag
1978-01-06,18.822,121.916,10.9,1978,6
1978-01-10,46.805,152.302,68.1,1978,5.5
1978-01-13,44.658,149.735,35.1,1978,5.9
1978-01-14,34.814,139.289,12.5,1978,6.7
1978-01-14,44.487,149.845,29.1,1978,5.5
1978-01-14,-30.138,-177.447,18.7,1978,6.2
1978-01-14,34.808,138.825,2.7,1978,5.6
1978-01-15,-30.188,-177.395,36.9,1978,6.2
1978-01-17,-31.335,-67.91,20.3,1978,5.8
1978-01-18,-30.504,-177.195,25.8,1978,5.5
1978-01-24,44.698,149.722,38,1978,5.8
1978-01-24,-5.976,148.886,79.6,1978,6
1978-01-25,-5.351,151.737,57.1,1978,6.6
1978-01-28,-25.983,-177.203,104.2,1978,6.4
1978-01-28,-7.2,129.572,44.7,1978,5.6
1978-01-29,-4.243,152.749,50.5,1978,5.9
1978-01-29,53.977,159.155,48.1,1978,5.5
1978-01-30,-29.633,-177.106,44.5,1978,5.7
1978-02-02,-5.526,151.756,46.5,1978,6
1978-02-03,4.809,125.606,187.3,1978,5.6
1978-02-07,-0.063,124.065,75.8,1978,6.4
1978-02-07,12.819,93.031,18.4,1978,5.5
1978-02-08,24.174,122.664,27.7,1978,5.9
1978-02-08,-53.787,140.74,10,1978,5.7
1978-02-09,-30.564,-177.517,89.3,1978,7
1978-02-09,-30.605,-177.188,5.6,1978,6.9
1978-02-10,-30.734,-177.363,30.6,1978,6
1978-02-10,-30.104,-177.173,15,1978,6.1
1978-02-11,-30.245,-176.968,15,1978,6.2
1978-02-11,5.668,-32.935,30.8,1978,6.1
1978-02-12,-8.681,123.938,101.3,1978,5.6
1978-02-18,-4.662,102.861,41.7,1978,5.5
1978-02-19,-3.865,129.025,117.2,1978,5.9
1978-02-19,-20.968,-178.631,601.5,1978,5.6
1978-02-20,38.831,141.966,67.8,1978,6.5
1978-02-21,-4.976,125.231,531.5,1978,5.8
1978-02-21,-4.957,125.319,514.6,1978,6.1
1978-02-21,-5.102,125.217,540.7,1978,6.1
1978-02-22,14.268,-91.4,66.9,1978,6.3
1978-02-22,29.352,130.529,54.8,1978,5.6
1978-02-22,-22.728,-175.959,53.3,1978,5.8
1978-02-25,-9.827,117.04,18.8,1978,5.5
1978-02-26,-26.673,-114.572,30.4,1978,5.9
1978-02-27,-53.832,140.938,10,1978,5.7
1978-03-03,-15.277,-173.461,54.5,1978,6.2
1978-03-03,55.142,164.702,26.2,1978,5.9
1978-03-04,-21.859,-174.696,12.8,1978,6
1978-03-04,-4.641,153.064,72.8,1978,6.2
1978-03-06,-35.639,-102.636,8.6,1978,5.9
1978-03-06,-4.948,151.757,101.1,1978,5.5
1978-03-07,31.908,137.566,438.1,1978,5.9
1978-03-07,31.945,137.46,442.2,1978,7.1
1978-03-07,-56.561,-25.698,14.5,1978,5.6
1978-03-07,-56.587,-25.682,21.2,1978,5.9
1978-03-11,1.733,125.996,61.9,1978,5.7
1978-03-14,24.082,122.606,48.4,1978,5.6
1978-03-15,26.428,140.738,273,1978,6.5
1978-03-16,29.93,66.233,13,1978,6
1978-03-16,52.281,-168.589,29.7,1978,5.7
1978-03-18,-38.226,-93.839,26.5,1978,5.7
1978-03-19,16.998,-99.75,48.1,1978,6.6
1978-03-19,-1.529,-15.559,16.5,1978,5.6
1978-03-20,0.782,-29.821,15.4,1978,5.9
1978-03-20,0.748,-29.701,4.1,1978,6.1
1978-03-22,44.016,148.986,35.5,1978,6.7
1978-03-22,44.099,148.956,39.7,1978,5.7
1978-03-22,44.124,149.016,34,1978,6.4
1978-03-23,44.292,148.948,27.9,1978,7.1
1978-03-23,44.178,148.744,38.2,1978,5.6
1978-03-23,44.178,149.368,51.5,1978,5.5
1978-03-23,43.877,148.898,38.2,1978,6.6
1978-03-23,44.224,148.745,35,1978,6.1
1978-03-23,44.358,149.118,7.4,1978,7.5
1978-03-23,44.983,148.523,23.1,1978,7.6
1978-03-23,44.429,149.572,33,1978,6
1978-03-23,52.046,-169.517,28.8,1978,5.9
1978-03-23,44.3,149.088,31.1,1978,5.8
1978-03-23,44.365,149.713,35,1978,6.5
1978-03-24,29.771,-67.437,11.4,1978,6.1
1978-03-24,44.232,148.924,12.2,1978,7.5
1978-03-24,43.809,148.604,24.8,1978,5.6
1978-03-24,42.834,78.573,23.9,1978,6.9
1978-03-24,44.127,148.965,28.5,1978,6.2
1978-03-24,44.062,148.956,47.2,1978,5.7
1978-03-25,-21.02,-178.751,587.5,1978,5.7
1978-03-25,43.804,148.466,33,1978,5.5
1978-03-26,-0.155,125.164,51.6,1978,5.5
1978-03-27,-8.651,125.027,16,1978,6
1978-03-28,48.754,154.906,48.8,1978,6
1978-03-28,44.057,149.436,43.9,1978,5.7
1978-03-29,-6.029,148.604,55.5,1978,5.8
1978-03-29,-19.647,169.188,98.2,1978,5.9
1978-03-31,-6.5,154.91,46.9,1978,5.5
1978-04-03,-4.885,133.955,7.3,1978,6.2
1978-04-03,-35.809,-100.93,18.5,1978,5.8
1978-04-04,32.991,82.313,10.4,1978,5.7
1978-04-04,6.856,123.756,24.1,1978,5.8
1978-04-04,10.098,-77.822,8.4,1978,6.2
1978-04-06,35.254,141.106,31.1,1978,5.8
1978-04-07,44.449,149.37,36.1,1978,5.5
1978-04-10,-11.507,116.573,6.8,1978,6.6
1978-04-11,-9.433,148.96,31.2,1978,5.8
1978-04-11,53.52,-163.78,28.8,1978,5.6
1978-04-11,-19.369,-173.67,9.6,1978,5.8
1978-04-12,56.409,-152.707,11,1978,6.5
1978-04-12,56.358,-152.654,20.3,1978,5.6
1978-04-15,38.382,15.074,16.8,1978,5.9
1978-04-18,-25.245,178.513,581.9,1978,5.5
1978-04-18,5.106,127.409,112.5,1978,6.3
1978-04-21,36.566,71.245,224.9,1978,5.9
1978-04-24,-21.378,-174.138,9.2,1978,5.7
1978-04-25,6.396,123.95,24.4,1978,5.7
1978-04-25,4.665,124.586,53.2,1978,6.2
1978-04-25,-2.8,138.998,47.9,1978,5.7
1978-04-29,-9.833,160.491,57.5,1978,6
1978-04-29,24.684,122.72,36.4,1978,5.7
1978-05-06,29.798,66.132,15.9,1978,5.7
1978-05-11,51.646,-176.098,53.7,1978,6
1978-05-13,-14.589,167.388,169.2,1978,6.8
1978-05-13,-15.315,-173.275,24.6,1978,5.6
1978-05-14,-61.609,154.644,15,1978,5.5
1978-05-14,-56.81,-25.823,14.2,1978,5.6
1978-05-15,-20.863,169.747,91.9,1978,5.5
1978-05-20,-10.261,-78.494,53.4,1978,5.7
1978-05-22,-54.819,1.002,16.3,1978,6
1978-05-23,-0.779,127.308,41.9,1978,5.9
1978-05-23,31.083,130.149,163.8,1978,6.7
1978-05-23,40.729,23.31,8.5,1978,5.6
1978-05-24,-53.02,159.909,10,1978,5.6
1978-05-24,51.234,-179.227,45.6,1978,6.7
1978-05-26,24.283,142.736,41.3,1978,6.6
1978-05-27,24.143,142.819,38.1,1978,5.9
1978-05-29,-1.851,139.088,8.2,1978,5.5
1978-05-29,-44.895,-79.612,10,1978,6.4
1978-05-29,-6.446,154.64,50.7,1978,5.8
1978-05-30,11.015,57.365,20.8,1978,5.8
1978-05-31,12.654,-87.239,112.7,1978,6.5
1978-06-02,-1.088,146.519,35.7,1978,5.6
1978-06-03,-57.032,-140.793,6.8,1978,6
1978-06-10,-6.15,114.19,525.2,1978,5.7
1978-06-11,-15.231,-173.521,48.8,1978,6
1978-06-11,49.222,-129.512,15,1978,6.3
1978-06-12,38.233,142.108,45.9,1978,5.5
1978-06-12,38.223,142.022,52.7,1978,7.7
1978-06-13,-13.401,-111.374,10,1978,5.5
1978-06-13,-13.083,167.108,189,1978,5.5
1978-06-14,38.421,142.388,40.5,1978,6.3
1978-06-14,8.286,122.394,31.9,1978,7
1978-06-14,8.247,122.339,48,1978,6.6
1978-06-15,43.356,135.439,373.8,1978,5.5
1978-06-15,5.686,-82.719,2.6,1978,6.1
1978-06-15,44.076,149.131,41.4,1978,5.6
1978-06-15,-7.334,128.883,164,1978,5.6
1978-06-16,38.253,143.237,23.4,1978,5.6
1978-06-16,7.845,126.307,142.3,1978,5.8
1978-06-17,-17.103,-172.167,3.1,1978,7
1978-06-20,40.761,23.303,8,1978,6.2
1978-06-21,38.343,141.816,53.6,1978,5.7
1978-06-21,48.265,148.638,402.6,1978,6.5
1978-06-24,-5.091,102.299,31.9,1978,6.4
1978-06-24,-5.087,102.305,32.2,1978,5.9
1978-06-24,-5.145,102.212,27.1,1978,5.5
1978-06-27,-56.416,146.835,8.3,1978,5.6
1978-06-27,-56.488,147.222,15,1978,6.2
1978-06-27,37.21,142.913,21.7,1978,5.5
1978-06-28,-35.475,-104.852,7,1978,5.7
1978-07-01,9.302,-78.406,71,1978,5.6
1978-07-02,-15.287,-175.395,15,1978,6.5
1978-07-03,-63.12,169.751,10,1978,5.5
1978-07-03,-63.21,169.808,1.9,1978,5.5
1978-07-04,32.692,131.168,120.2,1978,5.6
1978-07-08,0.536,126.183,48.5,1978,5.8
1978-07-09,-15.857,178.861,20.4,1978,5.5
1978-07-11,-7.903,-71.311,637,1978,5.5
1978-07-13,52.27,-168.81,30.2,1978,5.6
1978-07-17,-14.956,-175.776,297.7,1978,6.5
1978-07-19,56.731,-151.667,13.4,1978,5.5
1978-07-20,12.194,-86.632,128.8,1978,5.7
1978-07-22,-4.205,152.808,51.2,1978,6.1
1978-07-23,22.24,121.418,37.8,1978,7.3
1978-07-24,-6.043,150.98,11.5,1978,5.7
1978-07-24,22.256,121.531,39.2,1978,5.5
1978-07-24,-20.632,172.64,15,1978,6.3
1978-07-24,22.125,121.431,11.2,1978,6.5
1978-07-27,-15.601,-172.975,15,1978,5.9
1978-08-01,-15.228,-173.281,20.4,1978,5.5
1978-08-02,-18.913,169.276,210.6,1978,5.5
1978-08-03,-0.965,84.185,35,1978,5.7
1978-08-03,-15.38,167.537,144.1,1978,5.5
1978-08-03,-26.543,-70.544,76.2,1978,6.9
1978-08-03,-0.157,131.782,39.5,1978,6.3
1978-08-05,-3.505,151.031,7.5,1978,6.1
1978-08-05,-60.848,-56.048,23,1978,5.9
1978-08-05,-3.595,152.269,251.2,1978,5.8
1978-08-08,-12.365,166.517,87,1978,6.2
1978-08-10,-35.998,-17.475,21.2,1978,6.3
1978-08-13,34.385,-119.638,7.7,1978,5.6
1978-08-14,49.848,156.288,89.8,1978,5.5
1978-08-14,-7.909,146.943,142.7,1978,5.8
1978-08-15,-30.523,-178.04,53.6,1978,6.7
1978-08-15,33.972,142.417,20.6,1978,5.5
1978-08-17,-22.196,-179.505,604.9,1978,5.5
1978-08-17,-21.071,-174.221,7.8,1978,5.8
1978-08-18,14.342,-91.471,82.6,1978,6.1
1978-08-18,59.864,-153.613,120.6,1978,6
1978-08-21,-47.571,32.438,8,1978,6.4
1978-08-23,10.223,-85.204,25,1978,7
1978-08-31,6.552,126.829,65.4,1978,5.6
1978-09-01,-17.394,168.082,38.3,1978,6.1
1978-09-01,-7.487,156.547,33,1978,6.3
1978-09-01,-7.561,156.513,17.2,1978,5.5
1978-09-02,24.878,121.892,111,1978,6.2
1978-09-03,44.488,38.116,20.2,1978,5.5
1978-09-05,24.029,121.822,9.7,1978,5.6
1978-09-06,-20.211,168.831,37.2,1978,6.2
1978-09-06,-13.306,167.227,189.9,1978,6.7
1978-09-08,-30.456,-178.05,70.8,1978,5.9
1978-09-10,14.26,-91.534,79.9,1978,6
1978-09-11,24.969,124.847,55,1978,5.8
1978-09-12,-4.477,-106.059,3.2,1978,5.9
1978-09-13,-27.842,-176.47,29.1,1978,5.5
1978-09-15,48.267,154.315,44.1,1978,5.9
1978-09-16,33.238,57.382,2.8,1978,7.4
1978-09-16,-25.703,-177.952,232.2,1978,5.6
1978-09-23,-13.92,167.28,200.3,1978,6.7
1978-09-26,12.582,143.308,97.3,1978,5.7
1978-09-30,16.581,95.856,7.8,1978,5.5
1978-10-01,6.683,123.941,37.2,1978,5.6
1978-10-08,39.428,74.761,15.7,1978,5.8
1978-10-15,-5.611,148.084,168.5,1978,5.5
1978-10-16,-17.779,-178.755,564.8,1978,5.5
1978-10-27,-22.015,-65.855,270.7,1978,5.6
1978-10-30,13.869,-91.059,74,1978,6.2
1978-10-31,-27.601,-176.373,15,1978,5.6
1978-11-01,39.361,72.59,23.4,1978,6.6
1978-11-03,-57.989,-25.561,32.8,1978,5.6
1978-11-04,37.674,48.913,25.6,1978,6.3
1978-11-04,-11.333,162.244,41.6,1978,7
1978-11-04,-11.178,162.156,47.7,1978,6.3
1978-11-04,-10.991,162.136,91.7,1978,5.6
1978-11-05,-11.143,162.298,40.7,1978,5.6
1978-11-05,-11.127,162.209,43.3,1978,7
1978-11-07,11.515,42.577,15,1978,5.7
1978-11-07,-10.97,162.261,48.8,1978,6.2
1978-11-08,11.532,42.553,2.7,1978,5.6
1978-11-09,-10.787,161.388,46.1,1978,5.9
1978-11-10,-11.151,161.967,48.8,1978,5.5
1978-11-12,-54.13,-1.844,6.6,1978,5.6
1978-11-16,7.967,126.544,66.9,1978,5.5
1978-11-18,-16.77,-176.9,402.3,1978,5.6
1978-11-21,-3.267,146.874,10.3,1978,5.7
1978-11-27,-54.47,-132.236,10,1978,5.6
1978-11-27,-10.91,162.181,75.6,1978,6.1
1978-11-29,16.01,-96.602,24.4,1978,7.8
1978-11-29,16.191,-96.617,32.4,1978,5.7
1978-12-01,-10.186,161.554,47.4,1978,5.6
1978-12-03,-4.542,152.424,4.6,1978,5.7
1978-12-04,-4.665,-104.989,10,1978,5.5
1978-12-06,13.288,-89.704,70.7,1978,6
1978-12-06,17.432,-54.763,1.1,1978,5.7
1978-12-06,44.557,146.588,145,1978,7.8
1978-12-06,13.577,-92.341,42.4,1978,5.7
1978-12-09,45.329,150.112,49.3,1978,6
1978-12-10,-4.48,129.775,2.9,1978,5.5
1978-12-11,-7.128,117.925,474.8,1978,5.9
1978-12-12,7.377,123.389,10.2,1978,6.9
1978-12-12,21.984,123.763,14.5,1978,5.5
1978-12-14,32.13,49.636,18.3,1978,6.1
1978-12-14,0.513,126,45.5,1978,6
1978-12-15,52.103,175.234,41.8,1978,5.6
1978-12-18,4.184,95.369,58.8,1978,5.5
1978-12-18,-54.464,2.133,21.6,1978,6.6
1978-12-18,-6.177,130.718,96.7,1978,5.6
1978-12-19,11.717,-87.37,39.9,1978,5.5
1978-12-21,-21.864,-179.413,590.7,1978,5.7
1978-12-21,-36.314,-72.511,45.6,1978,5.7
1978-12-21,11.527,43.006,8.4,1978,5.5
1978-12-21,-11.161,162.705,11.6,1978,6.4
1978-12-23,-8.259,121.326,39.9,1978,6
1978-12-23,32.554,141.493,43.9,1978,5.6
1978-12-23,23.226,122.024,41.6,1978,7
1978-12-25,10.249,-103.954,20,1978,6.6
1978-12-27,-56.619,-142.472,10,1978,5.5
1978-12-27,41.069,13.616,388.7,1978,5.7
1979-01-06,-8.924,-75.715,32.1,1979,5.5
1979-01-07,-22.827,-175.333,37.6,1979,5.5
1979-01-07,-28.026,-176.615,46.4,1979,5.5
1979-01-10,26.557,60.909,5.8,1979,5.8
1979-01-10,16.908,-93.571,160.2,1979,5.7
1979-01-10,26.495,60.986,3.3,1979,6
1979-01-11,-4.077,101.241,28.3,1979,6.2
1979-01-12,14.275,-91.546,78.9,1979,6
1979-01-13,-35.672,-16.014,11.7,1979,5.9
1979-01-16,33.904,59.471,7.6,1979,6.5
1979-01-16,-45.644,96.102,15,1979,6.2
1979-01-25,-29.977,-177.385,35.2,1979,6.3
1979-01-26,17.406,-100.865,38.1,1979,6.6
1979-01-26,17.488,-101.063,32.6,1979,5.6
1979-01-27,-18.557,168.291,30.4,1979,6.2
1979-01-27,54.765,-161.241,52.4,1979,6
1979-01-28,11.831,-43.756,10.4,1979,5.8
1979-01-31,42.737,131.225,547.2,1979,5.7
1979-02-03,0.012,125.963,15,1979,5.9
1979-02-04,-20.938,-173.807,28.1,1979,5.5
1979-02-07,5.18,127.326,138.9,1979,6.4
1979-02-11,10.225,-40.86,17,1979,5.5
1979-02-11,5.689,124.688,54.4,1979,5.8
1979-02-11,6.014,125.938,149.7,1979,6.2
1979-02-13,55.427,-157.155,18.7,1979,6.6
1979-02-14,-15.577,167.703,129.8,1979,6
1979-02-16,-13.626,166.766,62,1979,6.3
1979-02-16,-16.538,-72.553,55.4,1979,7.2
1979-02-18,-43.142,41.467,11.5,1979,6.4
1979-02-20,40.297,143.719,21.6,1979,6.3
1979-02-22,-0.157,-17.672,10.1,1979,6
1979-02-23,12.869,124.587,24.9,1979,5.6
1979-02-28,17.564,-101.028,40.2,1979,5.5
1979-02-28,60.657,-141.658,24.1,1979,7.5
1979-03-08,0.99,120.363,38.2,1979,6.3
1979-03-09,-9.561,147.982,46.1,1979,6.2
1979-03-11,6.745,-73,163.7,1979,5.5
1979-03-12,-55.973,-122.394,11.4,1979,5.8
1979-03-12,-38.989,46.27,14.8,1979,5.6
1979-03-14,17.759,-101.223,24.4,1979,7.5
1979-03-14,17.634,-101.446,45.6,1979,5.5
1979-03-15,23.175,101.055,2.1,1979,5.9
1979-03-16,-12.629,166.167,24.2,1979,5.5
1979-03-16,5.22,96.284,48,1979,5.7
1979-03-20,-36.529,78.761,1,1979,6
1979-03-23,17.965,-69.075,81.6,1979,6.7
1979-03-29,-24.067,178.63,553.3,1979,5.7
1979-03-29,32.477,97.182,7.4,1979,5.6
1979-03-31,29.225,142.463,25.5,1979,5.5
1979-04-01,5.245,125.438,89.7,1979,5.5
1979-04-10,2.987,126.965,39.5,1979,7
1979-04-12,-18.013,-178.094,612.3,1979,5.5
1979-04-14,-35.109,-106.982,15,1979,5.8
1979-04-14,-35.867,-102.801,3.8,1979,6.8
1979-04-15,42.001,19.153,15,1979,7
1979-04-15,42.288,18.716,19.1,1979,5.6
1979-04-15,5.635,123.557,545,1979,6.6
1979-04-19,-1.225,98.126,26,1979,5.6
1979-04-22,32.961,-39.704,7.2,1979,5.8
1979-04-22,0.003,123.007,92.4,1979,5.9
1979-04-23,-16.616,120.163,31.2,1979,6.1
1979-04-23,-53.036,159.849,15,1979,6.2
1979-04-24,-20.871,-178.609,601.8,1979,6.2
1979-04-24,-3.571,141.719,11.8,1979,5.5
1979-04-26,-33.913,-72.052,26,1979,5.7
1979-04-28,-18.33,-174.535,1.3,1979,5.5
1979-04-28,0.538,98.725,72.6,1979,5.5
1979-04-28,-27.537,-70.994,27.8,1979,6.1
1979-04-29,-15.382,-178.308,10.7,1979,6.1
1979-05-01,9.327,125.524,15.6,1979,6.1
1979-05-01,-21.264,169.874,94.6,1979,7.4
1979-05-05,-10.988,165.623,19.5,1979,5.9
1979-05-07,-6.379,105.92,118.9,1979,5.7
1979-05-08,-8.934,-108.504,1.7,1979,5.5
1979-05-08,-8.898,-108.476,16.9,1979,5.7
1979-05-13,19.021,145.434,236.4,1979,6.7
1979-05-13,-4.064,123.059,610.1,1979,5.8
1979-05-14,-22.921,-69.087,82.6,1979,6.2
1979-05-15,34.586,24.478,46,1979,6
1979-05-16,-35.535,-16.248,11,1979,6.5
1979-05-18,24.149,142.432,585.5,1979,6.4
1979-05-18,0.631,125.983,37.3,1979,6.2
1979-05-20,-60.209,-29.509,10.4,1979,5.6
1979-05-20,56.611,-156.719,70.4,1979,6.6
1979-05-20,-27.164,-71.138,14.3,1979,5.7
1979-05-20,29.932,80.295,18.5,1979,5.5
1979-05-21,-8.356,115.859,28.6,1979,5.6
1979-05-21,-15.425,-70.048,232.3,1979,6.9
1979-05-23,50.329,159.676,14.7,1979,5.5
1979-05-23,-10.588,165.043,50.9,1979,5.5
1979-05-24,42.24,18.827,9,1979,6.1
1979-05-25,52.581,-167.001,22.4,1979,6.2
1979-05-25,24.138,142.285,584.8,1979,5.9
1979-05-28,36.467,31.772,101.8,1979,5.8
1979-05-28,-24.588,-70.146,59.2,1979,5.7
1979-05-30,-8.321,115.892,60.6,1979,6.1
1979-05-30,14.542,-44.999,11.2,1979,5.5
1979-05-30,-22.773,-175.1,38.9,1979,5.6
1979-06-02,-30.818,117.105,6.2,1979,6
1979-06-04,15.66,-93.613,78.2,1979,5.5
1979-06-10,-36.064,-97.801,11.7,1979,5.8
1979-06-10,8.086,-38.145,11.2,1979,6
1979-06-10,-54.16,-132.933,1.7,1979,5.6
1979-06-11,-4.993,152.155,40,1979,5.5
1979-06-13,-6.516,147.327,83.1,1979,5.5
1979-06-14,38.794,26.607,15.1,1979,5.6
1979-06-17,-19.328,-68.968,112.6,1979,5.5
1979-06-19,-14.51,167.288,119.4,1979,5.5
1979-06-22,17.007,-94.623,113.4,1979,6.9
1979-06-24,-2.95,139.867,19.3,1979,5.6
1979-06-25,-5.003,145.646,188.3,1979,6.6
1979-06-25,-19.951,-173.015,50.2,1979,5.6
1979-06-27,7.136,-82.274,3.4,1979,6.3
1979-07-01,8.375,-82.847,28.7,1979,6.1
1979-07-04,43.965,146.698,63.6,1979,5.6
1979-07-06,-32.196,-71.382,46.5,1979,5.5
1979-07-08,-13.208,-112.077,24.9,1979,5.6
1979-07-08,14.554,53.747,33,1979,5.7
1979-07-09,-5.603,153.299,17.8,1979,6.1
1979-07-11,36.644,141.293,42,1979,5.8
1979-07-12,-36.306,-98.069,14.4,1979,5.5
1979-07-13,33.886,131.849,69.1,1979,6
1979-07-20,-23.395,-179.895,545.3,1979,5.9
1979-07-21,13.972,-93.374,23.2,1979,5.6
1979-07-22,13.85,124.47,41.4,1979,5.8
1979-07-24,-20.453,-174.125,18.1,1979,6.1
1979-07-24,-17.599,-178.81,533.7,1979,5.7
1979-07-24,-11.186,107.634,12.5,1979,7
1979-07-24,53.951,-160.955,28.9,1979,5.5
1979-07-28,8.461,-103.334,6.7,1979,5.5
1979-08-01,41.016,-127.318,8.7,1979,5.5
1979-08-04,-62.834,-161.237,26.6,1979,5.5
1979-08-05,-22.896,-177.447,229.9,1979,6.5
1979-08-06,37.07,-121.598,7.5,1979,5.5
1979-08-10,-52.66,18.709,9.8,1979,5.7
1979-08-12,34.58,140.301,58.3,1979,5.6
1979-08-13,-4.88,153.521,69.1,1979,5.9
1979-08-16,41.798,130.9,581.3,1979,6.7
1979-08-17,-17.733,167.951,27.1,1979,6.3
1979-08-17,-17.63,167.907,22.9,1979,5.8
1979-08-19,-34.203,-179.582,58.5,1979,5.5
1979-08-19,-34.295,-179.53,58.7,1979,5.6
1979-08-20,36.445,70.132,230.8,1979,5.5
1979-08-22,-17.515,66.032,19.4,1979,5.8
1979-08-24,8.93,-83.477,43.2,1979,6.4
1979-08-25,10.697,-41.696,20.8,1979,6.8
1979-08-25,-15.654,167.185,54.1,1979,5.5
1979-08-26,-17.636,167.774,5.4,1979,6.2
1979-08-26,19.048,122.077,13.2,1979,6.7
1979-09-04,-22.884,171.763,45.9,1979,5.7
1979-09-06,-5.953,149.72,52.9,1979,5.8
1979-09-12,-1.686,135.969,20.4,1979,7.5
1979-09-12,-1.663,136.217,23.9,1979,5.6
1979-09-12,-1.68,135.898,45,1979,5.5
1979-09-13,-1.166,136.43,17.7,1979,6
1979-09-14,53.657,169.744,26.8,1979,5.6
1979-09-16,3.469,128.078,50.6,1979,5.8
1979-09-19,42.78,13.021,1.9,1979,5.6
1979-09-23,52.285,174.042,43.3,1979,5.5
1979-09-23,-60.574,-50.323,28.1,1979,5.9
1979-09-23,-60.58,-50.488,15,1979,6
1979-09-24,-7.11,154.413,18.1,1979,5.5
1979-09-27,-19.107,168.826,47.2,1979,5.9
1979-09-29,-2.885,119.535,41.6,1979,5.7
1979-09-29,1.161,94.172,37.1,1979,6.9
1979-10-01,15.764,-92.196,164.7,1979,6.1
1979-10-10,-7.238,106.029,55.3,1979,5.6
1979-10-12,-46.693,165.825,6.5,1979,7.3
1979-10-12,-46.726,165.743,18.5,1979,5.6
1979-10-14,-20.146,-175.901,206.7,1979,5.5
1979-10-15,32.815,-115.639,9.3,1979,6.5
1979-10-16,11.582,43.934,5.1,1979,5.5
1979-10-16,11.86,43.831,7,1979,5.7
1979-10-17,18.518,145.413,590,1979,7
1979-10-17,-61.376,154.15,4,1979,5.9
1979-10-17,-1.174,136.534,18.3,1979,5.9
1979-10-18,51.86,177.15,64.2,1979,5.6
1979-10-19,0.471,126.572,49.1,1979,5.9
1979-10-20,-8.363,115.783,52.1,1979,6.4
1979-10-22,0.633,125.943,38.6,1979,6.5
1979-10-23,-10.594,161.373,50,1979,6
1979-10-23,-10.635,161.352,21.7,1979,7
1979-10-23,-10.63,161.08,54,1979,5.6
1979-10-23,-10.64,161.268,34.4,1979,5.7
1979-10-23,-10.406,161.935,34.3,1979,5.8
1979-10-23,-10.702,161.239,27.4,1979,5.5
1979-10-24,1.418,-101.371,34,1979,5.5
1979-10-27,13.834,-90.841,61.7,1979,6.9
1979-10-27,13.762,-90.715,64,1979,6.8
1979-10-30,18.809,145.181,587,1979,6.1
1979-11-01,-5.885,150.209,42.1,1979,5.6
1979-11-02,-13.43,166.822,77.3,1979,6
1979-11-02,-7.746,108.165,72.5,1979,6.5
1979-11-03,-4.268,129.65,27.6,1979,5.7
1979-11-05,17.823,-68.649,106.4,1979,6.1
1979-11-06,-9.514,159.304,30.5,1979,6
1979-11-08,-32.276,179.403,461.6,1979,6.1
1979-11-09,-13.31,166.767,48.5,1979,6.2
1979-11-10,-59.521,-150.831,8,1979,5.5
1979-11-10,-3.421,140.29,47.7,1979,5.6
1979-11-13,-4.476,101.94,46.4,1979,6.2
1979-11-13,-23.582,-174.76,7.7,1979,6.6
1979-11-14,33.957,59.73,9.2,1979,6.6
1979-11-14,0.831,-27.129,10.9,1979,5.7
1979-11-16,-16.679,-179.91,5.8,1979,6.8
1979-11-16,-1.951,134.169,37.2,1979,6
1979-11-19,5.862,125.24,89.5,1979,6.4
1979-11-20,71.118,-8.207,11.9,1979,5.6
1979-11-21,-3.345,139.751,40,1979,5.7
1979-11-22,-24.27,-67.134,180,1979,6.4
1979-11-23,4.794,-76.188,107.8,1979,7.2
1979-11-24,-18.899,-176.558,4.4,1979,6.3
1979-11-27,34.058,59.758,6.9,1979,7.1
1979-11-27,-31.619,-67.906,24.5,1979,5.7
1979-12-02,22.939,121.437,25.2,1979,5.7
1979-12-03,-55.14,-128.651,13.7,1979,6
1979-12-06,2.432,126.076,74.5,1979,5.5
1979-12-07,34.08,59.85,13.6,1979,6
1979-12-07,-5.083,129.826,43.8,1979,5.6
1979-12-11,28.925,140.788,128.7,1979,6.7
1979-12-12,1.602,-79.363,24.3,1979,8.1
1979-12-12,2.888,-78.773,25,1979,5.7
1979-12-13,5.527,-80.516,24.7,1979,5.9
1979-12-13,2.476,-79.415,28.7,1979,6.2
1979-12-15,-3.386,102.543,10.9,1979,6.5
1979-12-17,-8.474,115.767,52.8,1979,6.5
1979-12-18,11.407,-86.463,63,1979,5.7
1979-12-20,-20.561,169.318,37.1,1979,5.5
1979-12-22,13.798,51.626,28.3,1979,5.6
1979-12-23,3.542,126.786,52,1979,5.8
1979-12-25,-2.684,67.923,9.2,1979,5.6
1979-12-27,13.999,124.516,43.6,1979,5.5
1979-12-30,52.492,152.273,554.4,1979,5.8
1979-12-31,2.058,-79.02,33.9,1979,5.9
1980-01-01,38.726,-27.752,13.2,1980,6.9
1980-01-02,5.985,126.153,38.2,1980,7
1980-01-02,5.97,126.06,82.7,1980,5.7
1980-01-03,0,67.138,25.5,1980,5.8
1980-01-03,5.733,125.981,116.3,1980,5.7
1980-01-04,6.148,126.552,42.3,1980,5.7
1980-01-07,51.31,156.674,124.8,1980,5.5
1980-01-08,5.702,125.984,120.1,1980,5.7
1980-01-09,-14.654,167.327,148.9,1980,5.6
1980-01-12,33.549,57.228,9.4,1980,5.9
1980-01-12,41.744,143.656,31.3,1980,6
1980-01-14,16.572,40.266,5,1980,5.9
